Account__c,Auth_Code__c,VM_Use_Count__c,distributor_id__c,End_Date__c,Hypervisor__c,isdevice__c,last_checkin_date__c,License_DB_Id__c,LicenseDB_Device_Id__c,licensedb_license_id__c,Marketplace__c,Parent_Authorization_Code__c,Product_Code__c,Product_Family__c,Quantity__c,reseller_id__c,Serial_Number__c,Software_Version__c,Software_version_group__c,Start_Date__c,Status__c,tenant_id__c,Parent_Device_Asset__r.License_DB_Id__c
0017000000qxfAUAAY,,,a0N70000007gTWIEA2,2021-07-06,KVM,YES,2019-12-02,D375975229753657,D3759752,,0,22317115,PAN-VM-300-PERP-BND2-PREM-3YR,VM-300,1,0017000000UbOEQ,007254000049841,8.1.10,8.1,2018-07-31,ACTIVE,,
0017000000n8UmUAAU,23241460,1,a0N7000000NYg4ZEAT,2020-10-08,,YES,2019-12-02,D880301253474957,D88030,,0,23241460,PAN-PA-200-UK,PA-200,1,0010g00001bBDeT,001606014206,8.1.9,8.1,2013-08-29,ACTIVE,,
0017000001MCOHfAAP,S6862491,,a0N700000128e9AEAQ,2020-12-31,,YES,2019-12-02,D3850832112529046,D3850832,,0,92117375,PAN-M-600,M-600,1,0017000000lk67I,017507000765,8.1.9,8.1,2019-07-17,ACTIVE,,
0017000000jD1OxAAK,,,a0N70000007gTWsEAM,2020-12-20,AWS,YES,2019-01-20,D4413387101218992,D4413387,,0,90832123,PAN-VM-ELA-BND2-PREM-3YR,VM-100,1,0017000000jDlcj,007055000054308,8.1.0,8.1,2019-01-20,ACTIVE,,
0017000001SxDuwAAF,S7495479,,a0N70000007gTWIEA2,2022-06-28,,YES,2019-08-09,D308228514232097,D3082285,,0,58048061,PAN-PA-200,PA-200,1,0017000000dMqGq,001606088026,8.0.10,8.0,2013-02-10,ACTIVE,,
0017000001Syl7AAAR,,,,2036-01-27,KVM,YES,2019-06-26,D4988469111224928,D4988469,,0,34088276,PAN-VM-300-SP-BKLN-BND2-MU,VM-300,1,,007254000073460,8.0.0,8.0,2019-06-26,ACTIVE,,
0017000000jsHI9AAM,84888985,1,a0N7000000WDd2LEAT,2019-10-26,,YES,2019-12-02,D264407223108260,D2644072,,0,84888985,PAN-PA-220,PA-220,1,0017000000cKVey,012801015467,8.0.15,8.0,2017-09-13,INACTIVE,,
0017000000gE2ySAAS,36102382,1,a0N70000007gTWIEA2,2020-04-30,,YES,2019-12-02,D1788978100895427,D1788978,,0,36102382,PAN-PA-200E,PA-200,1,0017000000LLbqG,001606033297,7.1.10,7.1,2015-01-21,ACTIVE,,
00170000012N0uuAAC,E8803696,,,2017-11-12,,YES,2017-11-19,D191372720290081,D1913727,,0,E8803696,PAN-PA-200,PA-200,1,,001606059718,8.0.2,8.0,2017-09-13,INACTIVE,,
0017000001OULRgAAP,18658534,,a0N7000000NYDUGEA5,2022-07-23,,YES,2019-10-26,D4884429109813197,D4884429,,0,18658534,PAN-PA-220,PA-220,1,0010g00001hmgjF,012801110654,8.1.0,8.1,2019-07-23,ACTIVE,,
0017000000dy94zAAA,,,a0N70000007gTWIEA2,2020-12-31,NSX,YES,2019-02-19,D376504429884439,D3765044,,0,23206084,PAN-VM-1000-HV-ELA-3YR,VM-1000-HV,1,0017000000dMqGq,007900000025207,7.1.14,7.1,2018-08-01,ACTIVE,,
0017000000VfdSwAAJ,85848225,,a0N70000007gTWrEAM,2021-07-31,,YES,,D420737729647187,D4207377,,0,85848225,PAN-PA-7000-AMC-1TB-PAIR,PA-7000,1,0017000000dJ6tO,016001002200,,,,ACTIVE,,
0010g00001Z2SruAAF,67935180,,a0N7000000s72zmEAA,2019-09-14,,YES,,D363134628579397,D3631346,,0,67935180,PAN-PA-820,PA-820,1,0017000000cJHU2,012001016843,,,2018-09-14,INACTIVE,,
0017000001Syl7AAAR,,,,2036-04-26,KVM,YES,2019-11-07,D56977941253085758,D5697794,,0,17497358,PAN-VM-100-SP-BKLN-BND2-MU,VM-100,1,,007054000079479,9.0.4,9.0,2019-11-07,ACTIVE,,
0017000001AdixrAAB,61819700,,a0N700000128e9AEAQ,2021-12-07,,YES,2019-12-02,D256724515719459,D2567245,,0,61819700,PAN-PA-200-EU,PA-200,1,0017000000lk67I,001606086979,8.1.9-h4,8.1,2017-02-08,ACTIVE,,
0010g00001YHxKfAAL,96952512,,a0N70000007gTWrEAM,2020-08-25,,YES,2019-12-02,D373886029555027,D3738860,,0,96952512,PAN-PA-220,PA-220,1,0017000000qvOdr,012801066389,8.1.10,8.1,2018-08-28,ACTIVE,,
0017000000dyDcKAAU,S4191544,,a0N70000007gTWrEAM,2023-05-31,,YES,2019-12-02,D4030497104594638,D4030497,,0,17765053,PAN-PA-5220-AC,PA-5220,1,0017000000LwhUD,013201011279,8.1.7,8.1,2019-03-22,ACTIVE,,
0017000000rWcewAAC,71592237,1,a0N70000007gTWdEAM,2018-07-31,,YES,2018-09-24,D8417417891896,D84174,,0,71592237,PAN-PA-3020,PA-3020,1,0017000000MgJwy,001801003309,7.1.14,7.1,2013-06-12,INACTIVE,,
0017000000kaC2IAAU,S6727306,,a0N70000007gTWIEA2,2021-04-01,,YES,,D418460126083670,D4184601,,0,77071535,PAN-PA-7000-20G-NPC,PA-7000,1,0017000000tCfob,002801002485,,,,ACTIVE,,
0017000000q5VhDAAU,44429566,,a0N7000000adYU9EAM,2022-07-25,,YES,2019-12-02,D4910892110175816,D4910892,,0,44429566,PAN-PA-850,PA-850,1,0017000000jD1GK,011901020887,8.1.7,8.1,2019-07-25,ACTIVE,,
0017000001CJuBSAA1,25705044,1,a0N7000000KhLlNEAV,2018-05-27,,YES,2018-05-09,D181057018072571,D1810570,,0,25705044,PAN-PA-3020,PA-3020,1,0017000000bFjDV,001801019302,6.1.12,6.1,2015-05-09,INACTIVE,,
0017000000dwMW6AAM,12632878,1,a0N70000007gTWIEA2,2020-12-31,,YES,2019-11-19,D18450161252787000,D1845016,,0,12632878,PAN-PA-3020,PA-3020,1,0017000000kYP0B,001801024223,8.0.13,8.0,2015-11-13,ACTIVE,,
0017000000nw4BeAAI,64216618,,a0N7000000i2v82EAA,2019-06-19,,YES,,D357957528135856,D3579575,,0,64216618,PAN-PA-220,PA-220,1,0010g00001bykUg,012801058977,,,2018-06-19,INACTIVE,,
0017000000kaC2IAAU,S9769583,,a0N70000007gTWIEA2,2021-04-01,,YES,,D418458026083667,D4184580,,0,77071535,PAN-PA-7000-AMC-1TB,PA-7000,1,0017000000tCfob,002901005347,,,,ACTIVE,,
0017000000cIdvMAAS,69971214,1,a0N70000007gTWIEA2,2020-07-31,,YES,2019-11-08,D2376444114572766,D2376444,,0,69971214,PAN-PA-500,PA-500,1,0017000000QhNEd,009401011420,7.1.25,7.1,2014-02-07,ACTIVE,,
00170000012NBLNAA4,58516255,,a0N70000007gn8rEAA,2016-05-06,,YES,2014-09-10,D13847112313699,D138471,,0,58516255,PAN-PA-500-2GB,PA-500,1,0017000000qLe5R,009401006244,6.0.4,6.0,2014-05-06,INACTIVE,,
0017000000tC6ogAAC,79877976,1,a0N7000001JPYxhEAH,2018-07-29,,YES,2018-05-15,D13313618828136,D133136,,0,79877976,PAN-PA-500-2GB,PA-500,1,0017000001Vrf3d,009401005679,7.1.17,7.1,2014-04-23,INACTIVE,,
00170000010kEotAAE,63275186,,a0N70000007gTWIEA2,2019-07-29,,YES,2019-01-22,D196596714022583,D1965967,,0,63275186,PAN-PA-3020,PA-3020,1,0017000000LLbqG,001801034246,8.0.14,8.0,2016-07-29,INACTIVE,,
0017000000ylvQhAAI,53175850,,a0N7000001d76b0EAA,2021-09-25,,YES,,D390764331101206,D3907643,,0,53175850,PAN-PA-850,PA-850,1,0017000000dJ6tO,011901014017,,,2018-09-25,ACTIVE,,
0017000000kaXlmAAE,V8778562,,a0N70000007gTWrEAM,2020-01-29,ESXi,YES,2019-11-20,D224589316503183,D2245893,,0,67428165,PAN-VM-300-ENT,VM-300,1,0017000000LwhUD,007200000025648,7.1.14,7.1,2017-02-16,ACTIVE,,
0017000001EoZYYAA3,39239371,1,a0N7000000WDd2LEAT,2020-11-26,,YES,2019-12-02,D17885451250972534,D1788545,,0,39239371,PAN-PA-200,PA-200,1,0017000000lhxFx,001606016889,8.1.8,8.1,2013-03-22,ACTIVE,,
0017000000dxGhJAAU,97394073,1,a0N70000007gTWFEA2,2019-11-01,,YES,2018-05-03,D5127132924279,D51271,,0,97394073,PAN-PA-2050,PA-2050,1,0017000000dxGhJ,0003C106594,5.0.15,5.0,2012-08-20,INACTIVE,,
00170000019JyiyAAC,90378750,,a0N7000000xJou4EAC,2021-08-29,,YES,2019-12-02,D384768530633167,D3847685,,0,90378750,PAN-PA-220,PA-220,1,0017000000mk59Q,012801066463,8.1.7,8.1,2018-08-29,ACTIVE,,
0017000000RJF5mAAH,12418212,,a0N70000007gTWrEAM,2020-12-21,,YES,2019-12-02,D340342121754686,D3403421,,0,12418212,PAN-PA-5220-AC,PA-5220,1,0017000000oY4Ib,013201007985,8.1.7,8.1,2017-12-21,ACTIVE,,
0017000000vFRLDAA4,87738779,,a0N70000007gTWhEAM,2021-12-03,,YES,2019-12-02,D408842932969858,D4088429,,0,87738779,PAN-PA-820,PA-820,1,00170000016V9PG,012001022239,8.1.5,8.1,2018-12-03,ACTIVE,,
0017000000u56uTAAQ,67651598,1,a0N70000007gn8rEAA,2020-05-09,,YES,2019-12-02,D2353275108925249,D2353275,,0,67651598,PAN-PA-220,PA-220,1,0017000000YQAyM,012801096645,9.0.4,9.0,2017-05-09,ACTIVE,,
0017000001XQ2ZoAAL,84463930,1,a0N7000001d7DguEAE,2020-11-13,,YES,2019-12-02,D28064431252324832,D2806443,,0,84463930,PAN-PA-5220-AC,PA-5220,1,0017000000wM0gT,013201003656,8.1.7,8.1,2017-11-13,ACTIVE,,
00170000014JLb8AAG,99817422,,a0N700000128eQfEAI,2020-07-03,,YES,,D4715140105278932,D4715140,,0,99817422,PAN-PA-5220-AC,PA-5220,1,0017000000t9bxh,013201014585,,,2019-11-19,ACTIVE,,
00170000011MM4BAAW,S5598696,,a0N7000000WDd2LEAT,2022-03-30,,YES,,D4181982108114814,D4181982,,0,37799775,PAN-PA-7000-20G-NPC,PA-7000,1,0017000000of2Ea,002801002321,,,,ACTIVE,,
0017000000jEqFqAAK,75496096,,a0N7000001d76b0EAA,2021-04-25,,YES,2019-12-02,D328859925375172,D3288599,,0,75496096,PAN-PRA-25,Panorama,1,0017000000sdUqK,000702693218,8.1.7,8.1,2018-04-25,ACTIVE,,
0017000001RK0qCAAT,S7799866,,a0N70000007gTWIEA2,2022-05-03,,YES,2019-12-02,D2032843108536821,D2032843,,0,15443092,PAN-PA-3020,PA-3020,1,0017000000hacdW,001801038539,8.1.6,8.1,2016-09-13,ACTIVE,,
0017000001SyfRrAAJ,,,,2036-10-18,ESXi,YES,,D278298620450439,D2782986,,0,67315486,PAN-VM-100-SP-BKLN-BND2-MU,VM-100,1,,007000000027511,,,2017-09-20,ACTIVE,,
TBD-Customer,65121092,1,a0N70000007gTWrEAM,2020-10-22,,YES,2019-12-02,D95863110186967,D95863,,0,65121092,PAN-PA-5060-SSD2-D,PA-5060,1,0010g00001dllpv,007901000398,7.1.23,7.1,2013-02-22,ACTIVE,,
0017000000y2dYOAAY,21510055,,a0N70000007gTWrEAM,2020-10-22,Azure,YES,2019-12-02,D405467930838934,D4054679,,0,21510055,PAN-VM-300,VM-300,1,0017000000yMKRG,007257000054770,8.1.6,8.1,2018-10-22,ACTIVE,,
0017000000f1sFGAAY,32817715,1,a0N70000007gTWdEAM,2018-08-05,,YES,2018-10-20,D8770718520891,D87707,,0,32817715,PAN-PA-500,PA-500,1,0017000000MgJwy,0006C114792,6.1.18,6.1,2013-07-12,INACTIVE,,
0017000000vGpafAAC,54511112,1,a0N70000007gTWhEAM,2020-10-22,,YES,2019-12-02,D902301250297324,D90230,,0,54511112,PAN-PA-500-2GB,PA-500,1,0017000001XPwgU,009401001962,8.0.8,8.0,2013-09-25,ACTIVE,,
0017000001V2Zf6AAF,,,a0N70000007gn8rEAA,2020-01-25,,YES,,D289380934041822,D2893809,,0,20254947,PAN-PA-220-LAB,PA-220,1,0017000000YQAyM,012801025073,,,2018-01-30,ACTIVE,,
0017000001OWWWSAA5,83941873,,a0N7000000NYg4ZEAT,2021-04-24,,YES,2019-12-02,D311150223183383,D3111502,,0,83941873,PAN-PA-3020,PA-3020,1,0017000000ujU4z,001801050058,8.1.11,8.1,2018-04-24,ACTIVE,,
0017000000tBXzoAAG,,,a0N7000000NY2VUEA1,2021-07-31,ESXi,YES,,D209261115017595,D2092611,,0,92132176,PAN-VM-300-PERP-USG-BND3-5YR,VM-300,1,0017000000ndAo3,007200020680,,,2016-10-03,ACTIVE,,
0017000000gE45AAAS,87304828,1,a0N7000000WDd2LEAT,2021-01-04,,YES,2019-12-02,D29475661254401273,D2947566,,0,87304828,PAN-PA-5250-AC,PA-5250,1,0017000000dJ6tO,013101002012,8.1.7,8.1,2018-01-05,ACTIVE,,
0017000000dJCpgAAG,78368616,,a0N7000000RpckNEAR,2020-02-28,,YES,2019-12-02,D13798816907193,D137988,,0,78368616,PAN-PA-200E,PA-200,1,0017000000jDlRL,001606023088,8.1.0,8.1,2014-05-13,ACTIVE,,
0017000000lALW7AAO,83635525,1,a0N70000007gTWFEA2,2020-02-19,,YES,,D62009103258017,D62009,,0,83635525,PAN-PA-2050,PA-2050,1,0010g00001Z30dM,0003C107644,,,2012-12-17,ACTIVE,,
0017000001OuVHpAAN,49592111,,a0N7000000YZCfYEAX,2019-10-31,,YES,,D300921632662406,D3009216,,0,49592111,PAN-LCP-D-150V,PAN-LCP-D-150V,1,0017000000WbtKS,018202000011,,,2017-12-19,INACTIVE,,
0017000001K0fKRAAZ,89887915,1,a0N70000007gTWtEAM,2020-06-19,,YES,2019-12-02,D1922794110731131,D1922794,,0,89887915,PAN-PA-500-2GB,PA-500,1,0017000001MBAt8,009401026488,8.0.8,8.0,2016-06-19,ACTIVE,,
0017000000xKyrGAAS,,,a0N7000000Rqa3sEAB,2020-07-30,,YES,2017-10-18,D2455711112549872,D2455711,,0,81738467,PAN-M-100-LAB,M-100,1,0017000000dMXYm,003001002136,8.0.2,8.0,2017-07-13,ACTIVE,,
0017000000qy0uwAAA,,,a0N7000001282vLEAQ,2017-05-08,,YES,2013-05-09,D8005413392412,D80054,,0,92141313,PAN-PA-200-LAB,PA-200,1,0017000000bGZlb,001606012248,5.0.4,5.0,2013-05-08,INACTIVE,,
0017000000pdb6XAAQ,41770950,1,a0N7000000s9TdfEAE,2020-11-18,,YES,2018-10-30,D38389881250062655,D3838988,,0,41770950,PAN-PA-820,PA-820,1,0017000000cJPAs,012001019539,8.1.3,8.1,2018-08-20,ACTIVE,,
0017000000tCmcjAAC,56002315,,a0N70000007gTWIEA2,2022-02-18,,YES,2019-12-02,D4455609101621949,D4455609,,0,56002315,PAN-PA-220,PA-220,1,0017000000LLbqG,012801091204,8.1.11,8.1,2019-02-18,ACTIVE,,
0017000001SyCSxAAN,46416210,,a0N70000007gTWIEA2,2020-01-17,,YES,2019-12-02,D217503115876847,D2175031,,0,46416210,PAN-PA-3050,PA-3050,1,0017000000LLbqG,001701012880,7.1.15,7.1,2017-01-17,ACTIVE,,
0017000000neqUmAAI,16624960,,a0N70000007gTWIEA2,2017-08-29,,YES,2017-09-05,D15890113941358,D158901,,0,16624960,PAN-PA-2050,PA-2050,1,0017000000QhNEd,0003C103634,6.1.14,6.1,2014-08-20,INACTIVE,,
0017000000kb9RGAAY,S7509418,,,2022-07-01,,YES,,D41692771146940623,D4169277,,0,16122966,PAN-PA-7050-SMC,PA-7050,1,00170000011tp3m,001301000749,,,,ACTIVE,,
0017000000kaXlmAAE,V7764928,,a0N70000007gTWrEAM,2020-01-29,ESXi,YES,2019-11-20,D234316817291502,D2343168,,0,67428165,PAN-VM-300-ENT,VM-300,1,0017000000LwhUD,007200000028560,7.1.14,7.1,2017-04-24,ACTIVE,,
0017000000oHquvAAC,90950860,1,a0N70000007gTWXEA2,2020-01-31,,YES,2019-03-24,D2566936102193281,D2566936,,0,90950860,PAN-PA-200-EU,PA-200,1,0017000000oHquv,001606087206,7.1.8,7.1,2016-05-12,ACTIVE,,
0017000000p7jFlAAI,,,a0N70000007gTWIEA2,2021-12-07,ESXi,YES,2019-12-02,D5082117112475538,D5082117,,0,49020186,PAN-VM-300-PERP-BND2-PREM-3YR,VM-300,1,0017000000QhNEd,007251000075242,9.0.4,9.0,2019-07-16,ACTIVE,,
0017000000ynScdAAE,V6364232,,a0N70000007gTWrEAM,2020-05-14,AWS,YES,2019-12-02,D192252113558535,D1922521,,0,46580772,PAN-VM-300-ENT,VM-300,1,0017000000WRPwc,007200008250,8.1.7,8.1,2016-05-11,ACTIVE,,
0017000000s7b4gAAA,,,a0N70000007gTWIEA2,2020-08-09,ESXi,YES,2019-08-16,D4846038109295769,D4846038,,0,69741335,PAN-VM-ELA-BND2-PREM-3YR,VM-300,1,0017000001JNirN,007251000069846,8.1.9,8.1,2019-05-17,ACTIVE,,
0017000000qwLopAAE,49452429,,a0N7000000RrBV6EAN,2021-06-01,,YES,2019-11-26,D346552727171944,D3465527,,0,49452429,PAN-PA-220,PA-220,1,0017000000u2qpS,012801054058,8.0.9,8.0,2018-06-01,ACTIVE,,
0017000000tBXzoAAG,,,a0N7000000NY2VUEA1,2021-07-31,ESXi,YES,,D206664614857737,D2066646,,0,75703922,PAN-VM-300-PERP-USG-BND-5YR,VM-300,1,0017000000ndAo3,007200014781,,,2016-09-26,ACTIVE,,
0017000000YQWIxAAP,X5317269,1,a0N70000007gTWrEAM,2019-11-30,,YES,2019-11-29,D867341249880798,D86734,,0,53027402,PAN-PA-3020,PA-3020,1,0017000000LIxMM,001801003546,8.0.8,8.0,2013-07-03,INACTIVE,,
00170000016TzyGAAS,31855262,,a0N7000000KgPyKEAV,2020-01-17,,YES,2019-12-02,D4301763100175670,D4301763,,0,31855262,PAN-PA-220,PA-220,1,0017000001HEegg,012801085794,8.1.5,8.1,2019-01-17,ACTIVE,,
0017000000hlymZAAQ,43450762,,a0N70000007gTWIEA2,2020-12-19,,YES,2019-12-02,D301791322257351,D3017913,,0,43450762,PAN-PA-220,PA-220,1,0017000000dMqGq,012801032654,8.1.10,8.1,2017-12-19,ACTIVE,,
0017000000lhfAPAAY,54304897,1,a0N70000007gTWIEA2,2019-12-31,,YES,2019-12-02,D14006130902132,D140061,,0,54304897,PAN-PA-3020,PA-3020,1,0017000001JNirN,001801009761,7.1.12,7.1,2014-05-16,ACTIVE,,
0017000000tAwMfAAK,74268145,1,a0N7000000adYU9EAM,2019-12-15,,YES,2019-12-02,D2047708102150738,D2047708,,0,74268145,PAN-PA-200-AUS,PA-200,1,0017000000lCiwS,001606065747,8.1.10,8.1,2016-12-15,ACTIVE,,
0017000000jCnGqAAK,S3626434,,a0N7000000WDd2LEAT,2021-05-01,,YES,2016-10-17,D9080927771596,D90809,,0,15966497,PAN-PA-200,PA-200,1,0017000000bG4r6,001606015440,5.0.7,5.0,2013-07-31,ACTIVE,,
0017000001Vry40AAB,85524217,1,a0N7000000WDd2LEAT,2019-05-05,,YES,2019-11-19,D233737226197604,D2337372,,0,85524217,PAN-PA-220,PA-220,1,0017000000rYPVg,012801004017,8.0.2,8.0,2017-05-05,INACTIVE,,
0017000000qySvDAAU,,,a0N7000000UHJWOEA5,2020-11-07,ESXi,YES,2019-12-02,D4520595102444216,D4520595,,0,65095733,PAN-VM-ELA-BND2-PREM-1YR,VM-300,1,0017000000jEJ4T,007251000061400,8.1.2,8.1,2019-02-14,ACTIVE,,
0017000001DbSOUAA3,39679667,1,a0N7000000RrBV6EAN,2020-05-31,,YES,2019-12-02,D2191619110568999,D2191619,,0,39679667,PAN-PA-200,PA-200,1,0017000000lCJBC,001606072987,7.1.14,7.1,2017-03-01,ACTIVE,,
0017000000bGUvWAAW,10762307,,a0N70000007gTWIEA2,2020-05-28,AWS,YES,2019-12-02,D180910612232038,D1809106,,0,10762307,PAN-VM-100,VM-100,1,0017000000LK4yz,007000004923,7.1.24,7.1,2015-03-20,ACTIVE,,
0017000000qLqcFAAS,30574281,1,a0N70000007gTWIEA2,2020-08-03,,YES,2019-12-02,D1856308114149733,D1856308,,0,30574281,PAN-PRA-25,Panorama,1,0017000000qvhlC,000702496067,8.1.8,8.1,2015-10-30,ACTIVE,,
0017000000u3JNmAAM,78133588,,a0N7000000adYU9EAM,2022-05-20,,YES,2019-12-02,D4784170108259816,D4784170,,0,78133588,PAN-PA-5220-AC,PA-5220,1,0017000000lCiwS,013201015152,8.1.9,8.1,2019-05-20,ACTIVE,,
0017000000WeHEdAAN,53834520,1,a0N70000007gTWGEA2,2022-05-01,,YES,2019-12-02,D4248816108150817,D4248816,,0,53834520,PAN-PA-220,PA-220,1,0017000000TwbQv,012801081498,8.1.9-h4,8.1,2018-12-10,ACTIVE,,
0017000000hZtjXAAS,43990173,,a0N70000007gTWIEA2,2021-01-06,,YES,,D299115022116540,D2991150,,0,43990173,PAN-PA-220,PA-220,1,0017000000bE2sG,012801031855,,,2018-01-08,ACTIVE,,
0017000000jEp85AAC,26473022,,a0N70000007gTWrEAM,2020-01-13,,YES,2019-12-02,D216669717932585,D2166697,,0,26473022,PAN-PA-500-2GB,PA-500,1,0017000000LwhUD,009401033434,7.1.6,7.1,2017-07-06,ACTIVE,,
0017000000cLkP0AAK,S6555900,,a0N70000007gTWrEAM,2020-03-01,,YES,2019-12-02,D293847924151522,D2938479,,0,99785995,PAN-PA-5220-AC,PA-5220,1,0017000000LLbqG,013201004674,8.1.7,8.1,2018-02-22,ACTIVE,,
00170000011vQCOAA2,S1513381,,a0N70000007gTWIEA2,2022-02-01,,YES,2018-09-05,D20057531247593179,D2005753,,0,75252643,PAN-M-100-4TB,M-100,1,0017000001SxHCE,009201002940,8.0.6-h3,8.0,2016-08-30,ACTIVE,,
0017000000dJMjvAAG,88116455,1,a0N700000128eIgEAI,2021-10-19,,YES,2018-10-20,D183853731839486,D1838537,,0,88116455,PAN-PA-3050,PA-3050,1,0010g00001byH1r,001701007964,7.1.2,7.1,2015-10-19,ACTIVE,,
0017000000jsbDdAAI,59979286,1,a0N70000007gTWIEA2,2021-11-15,,YES,2019-12-02,D2904531100377819,D2904531,,0,59979286,PAN-PA-5220-AC,PA-5220,1,0017000000LLbqG,013201004339,8.1.6-h2,8.1,2017-12-11,ACTIVE,,
0017000000kYwckAAC,84666009,,a0N70000007gTWNEA2,2017-08-21,,YES,,D192610513601760,D1926105,,0,84666009,PAN-PA-200,PA-200,1,0017000000vjDxf,001606060599,,,2016-08-24,INACTIVE,,
0017000000dxRI5AAM,S7227854,,a0N70000007gTWIEA2,2022-07-01,,YES,2019-11-26,D190476917414991,D1904769,,0,58820138,PAN-PA-3020,PA-3020,1,0017000000cLa5K,001801032067,8.0.11-h1,8.0,2016-04-18,ACTIVE,,
0017000000dwaD1AAI,61796506,,a0N7000000NY2VUEA1,2022-06-30,,YES,,D4200321101518536,D4200321,,0,61796506,PAN-PA-7000-AMC-1TB-PAIR,PA-7000,1,0017000000u2a7O,016001001005,,,,ACTIVE,,
0017000000nAHWYAA4,,,a0N70000007gTWIEA2,2021-10-31,ESXi,YES,2019-12-02,D415823133569982,D4158231,,0,50754253,PAN-VM-ELA-BND2-PREM-3YR,VM-100,1,0017000000rZ8OK,007051000051195,8.0.12,8.0,2018-11-19,ACTIVE,,
0017000000ZL5r7AAD,S5507171,,a0N70000007gTWIEA2,2020-12-30,,YES,2018-08-07,D303423027520430,D3034230,,0,37732377,PAN-PA-3060,PA-3060,1,0017000000LLbqG,010401006844,8.0.6-h3,8.0,2018-01-24,ACTIVE,,
0010g00001Z5TWBAA3,,,a0N70000007gn8rEAA,2018-12-06,,YES,,D294351023121835,D2943510,,0,32937358,PAN-PA-220-LAB,PA-220,1,0017000000cKsyb,012801028276,,,2017-12-06,INACTIVE,,
0017000000oHk7yAAC,56688157,,a0N70000007gTWrEAM,2024-08-29,,YES,2019-12-02,D52654561247420817,D5265456,,0,56688157,PAN-PRA-25,Panorama,1,0017000000jERMk,000702663787,8.1.2,8.1,2019-08-29,ACTIVE,,
0017000000cJDTwAAO,98522246,1,a0N70000007gTWrEAM,2020-04-16,,YES,2019-10-03,D1483501147097522,D148350,,0,98522246,PAN-PA-5020,PA-5020,1,0017000000LIxMM,0011C104870,7.1.16,7.1,2014-07-07,ACTIVE,,
00170000010jXPZAA2,,,a0N70000007gTWwEAM,2020-12-26,ESXi,YES,2018-06-26,D361104228401782,D3611042,,0,93337934,PAN-VM-50-PERP-BASC-BKLN-3YR,VM-50,1,0017000000cLyZY,015351000013501,8.0.8,8.0,2018-06-26,ACTIVE,,
0017000000bDI4IAAW,34507896,,a0N70000007gTWIEA2,2023-10-17,,YES,2019-12-02,D403084232295117,D4030842,,0,34507896,PAN-M-600,M-600,1,0017000000LLbqG,017507000945,9.0.3-h3,9.0,2018-10-17,ACTIVE,,
0017000000oHn74AAC,,,a0N7000000UHJWOEA5,2021-12-26,ESXi,YES,2019-12-02,D4757002107883454,D4757002,,0,99070804,PAN-VM-100-PERP-BND2-PREM-3YR,VM-100,1,0017000000miXl9,007051000061017,8.1.6,8.1,2019-04-18,ACTIVE,,
0017000001MCwQ1AAL,79726585,,a0N70000007gTWrEAM,2022-01-30,,YES,2019-12-02,D4343538100574850,D4343538,,0,79726585,PAN-PA-820,PA-820,1,0017000000LwhUD,012001025533,8.1.4,8.1,2019-03-21,ACTIVE,,
0010g00001aCu2fAAC,83188762,,a0N7000000RsTNzEAN,2021-08-19,,YES,2019-12-02,D353582027793664,D3535820,,0,83188762,PAN-PA-220,PA-220,1,00170000019M88f,012801056764,8.1.9-h4,8.1,2018-08-19,ACTIVE,,
0017000000bFUxeAAG,64982353,,a0N70000007gTWrEAM,2015-12-31,,YES,2015-01-08,D1811512240646,D18115,,0,64982353,PAN-PA-500,PA-500,1,0017000000UbOEQ,0006C104926,6.0.5,6.0,2011-05-16,INACTIVE,,
0010g00001ho5WBAAY,38147796,,a0N7000001DV9tjEAD,2020-07-31,,YES,2019-12-02,D5116989113961876,D5116989,,0,38147796,PAN-PA-220,PA-220,1,0017000001VsVvq,012801119340,9.0.3,9.0,2019-07-31,ACTIVE,,
0017000000dxRdfAAE,79652330,,a0N7000000WDd2LEAT,2018-09-04,,YES,2017-10-24,D239942312657180,D2399423,,0,79652330,PAN-PA-200,PA-200,1,0017000000hacdW,001606079119,7.1.11,7.1,2015-09-04,INACTIVE,,
00170000015CPayAAG,55109927,1,a0N70000007gTWhEAM,2020-12-31,,YES,2019-12-02,D183989322099716,D1839893,,0,55109927,PAN-PA-500-2GB,PA-500,1,0017000000jupMx,009401018124,8.1.0,8.1,2015-07-31,ACTIVE,,
0017000000LLbqGAAT,,,,2023-01-31,,YES,2019-05-13,D261401819504972,D2614018,,0,62094517,PAN-PA-220-LAB,PA-220,1,0017000000LLbqG,012801016837,8.0.4,8.0,2017-08-22,ACTIVE,,
0017000001CLoraAAD,34355884,,,2019-12-10,,YES,2019-02-14,D490377315512571,D4903773,,0,34355884,PAN-PA-500-2GB,PA-500,1,00170000011tp3m,0006C110195,7.1.4-h2,7.1,2016-12-13,ACTIVE,,
0017000000oHRuhAAG,60896815,1,a0N70000007gTWIEA2,2019-07-22,,YES,2019-10-07,D13907028656827,D139070,,0,60896815,PAN-PA-3050,PA-3050,1,0017000000LLbqG,001701003709,8.1.6,8.1,2014-07-02,INACTIVE,,
0017000001CJyygAAD,55956878,,a0N7000000WDd2LEAT,2021-02-01,,YES,2019-12-02,D312572823334220,D3125728,,0,55956878,PAN-PRA-25,Panorama,1,0017000000p64EW,000702171265,8.1.5,8.1,2018-02-13,ACTIVE,,
